id;adecuacion_poder_ejecutivo;created_at;updated_at;fecha_adecuacion_poder_ejecutivo;numero_adecuacion_poder_ejecutivo
8392;NULL;2016-06-29 21:50:46.803;2016-06-29 21:50:46.803;NULL;
8393;NULL;2016-06-29 21:51:31.757;2016-06-29 21:51:31.757;0001-01-01;
8394;NULL;2016-06-29 21:55:29.990;2016-06-29 21:55:29.990;2009-12-18;RESOLUCIÓN-RT-031-2009-MINAET
8395;NULL;2016-06-29 22:32:56.447;2016-06-29 22:32:56.447;NULL;
8397;NULL;2016-06-29 22:38:22.353;2016-06-29 22:38:22.353;0001-01-01;
8398;NULL;2016-06-29 22:39:19.807;2016-06-29 22:39:19.807;NULL;
8399;NULL;2016-06-29 22:41:50.447;2016-06-29 22:41:50.447;NULL;
8400;NULL;2016-06-29 22:42:46.107;2016-06-29 22:42:46.107;NULL;
8401;NULL;2016-06-29 22:43:05.107;2016-06-29 22:43:05.107;2009-11-16;Resolución RT-017-2009-MINAET
8403;NULL;2016-06-29 22:43:52.167;2016-06-29 22:43:52.167;NULL;
8404;NULL;2016-06-29 22:44:57.247;2016-06-29 22:44:57.247;NULL;
8405;NULL;2016-06-29 22:45:50.230;2016-06-29 22:45:50.230;NULL;
8406;NULL;2016-06-29 22:46:30.747;2016-06-29 22:46:30.747;NULL;
8407;NULL;2016-06-29 22:47:40.433;2016-06-29 22:47:40.433;NULL;
8408;NULL;2016-06-29 22:48:31.497;2016-06-29 22:48:31.497;NULL;
8409;NULL;2016-06-29 22:49:45.590;2016-06-29 22:49:45.590;NULL;
8410;NULL;2016-06-29 22:51:12.120;2016-06-29 22:51:12.120;NULL;
8411;NULL;2016-06-29 22:52:30.903;2016-06-29 22:52:30.903;NULL;
8412;NULL;2016-06-29 22:55:37.387;2016-06-29 22:55:37.387;NULL;
8414;NULL;2016-06-29 22:56:27.607;2016-06-29 22:56:27.607;NULL;
8416;NULL;2016-06-29 22:58:58.903;2016-06-29 22:58:58.903;NULL;
8417;NULL;2016-06-29 22:59:33.780;2016-06-29 22:59:33.780;NULL;
8418;NULL;2016-06-29 22:59:56.827;2016-06-29 22:59:56.827;NULL;
8419;NULL;2016-06-29 23:00:36.060;2016-06-29 23:00:36.060;NULL;
8420;NULL;2016-06-29 23:01:19.403;2016-06-29 23:01:19.403;NULL;
8421;NULL;2016-06-29 23:01:54.653;2016-06-29 23:01:54.653;NULL;
8422;NULL;2016-06-29 23:02:37.887;2016-06-29 23:02:37.887;NULL;
8423;NULL;2016-06-29 23:02:48.623;2016-06-29 23:02:48.623;NULL;
8424;NULL;2016-06-29 23:03:45.200;2016-06-29 23:03:45.200;NULL;
8425;NULL;2016-06-29 23:04:30.123;2016-06-29 23:04:30.123;NULL;
8426;NULL;2016-06-29 23:05:12.420;2016-06-29 23:05:12.420;NULL;
8427;NULL;2016-06-29 23:05:57.030;2016-06-29 23:05:57.030;NULL;
8428;NULL;2016-06-29 23:07:26.700;2016-06-29 23:07:26.700;NULL;
8429;NULL;2016-06-29 23:08:13.827;2016-06-29 23:08:13.827;NULL;
8430;NULL;2016-06-29 23:08:52.140;2016-06-29 23:08:52.140;NULL;
8431;NULL;2016-06-29 23:09:38.170;2016-06-29 23:09:38.170;NULL;
8432;NULL;2016-06-29 23:10:18.077;2016-06-29 23:10:18.077;NULL;
8433;NULL;2016-06-29 23:13:34.357;2016-06-29 23:13:34.357;NULL;
8434;NULL;2016-06-30 14:55:38.563;2016-06-30 14:55:38.563;NULL;
8435;NULL;2016-06-30 14:56:21.077;2016-06-30 14:56:21.077;NULL;
8436;NULL;2016-06-30 14:57:01.140;2016-06-30 14:57:01.140;NULL;
8437;NULL;2016-06-30 14:57:36.610;2016-06-30 14:57:36.610;NULL;
8438;NULL;2016-06-30 14:58:31.750;2016-06-30 14:58:31.750;NULL;
8439;NULL;2016-06-30 15:05:55.657;2016-06-30 15:05:55.657;NULL;
8440;NULL;2016-06-30 15:34:14.347;2016-06-30 15:34:14.347;NULL;
8441;NULL;2016-06-30 15:34:54.833;2016-06-30 15:34:54.833;NULL;
8442;NULL;2016-06-30 15:35:48.363;2016-06-30 15:35:48.363;NULL;
8443;NULL;2016-06-30 15:36:55.943;2016-06-30 15:36:55.943;NULL;
8444;NULL;2016-06-30 15:37:32.350;2016-06-30 15:37:32.350;NULL;
8445;NULL;2016-06-30 15:41:48.960;2016-06-30 15:41:48.960;NULL;
8447;NULL;2016-06-30 15:44:10.210;2016-06-30 15:44:10.210;NULL;
8448;NULL;2016-06-30 15:45:05.117;2016-06-30 15:45:05.117;NULL;
8449;NULL;2016-06-30 15:47:02.130;2016-06-30 15:47:02.130;NULL;
8450;NULL;2016-06-30 15:47:33.803;2016-06-30 15:47:33.803;NULL;
8451;NULL;2016-06-30 15:48:47.413;2016-06-30 15:48:47.413;NULL;
8452;NULL;2016-06-30 15:49:34.350;2016-06-30 15:49:34.350;NULL;
8453;NULL;2016-06-30 15:51:05.303;2016-06-30 15:51:05.303;NULL;
8454;NULL;2016-06-30 15:51:55.350;2016-06-30 15:51:55.350;NULL;
8455;NULL;2016-06-30 15:52:35.553;2016-06-30 15:52:35.553;NULL;
8456;NULL;2016-06-30 15:53:35.350;2016-06-30 15:53:35.350;NULL;
8457;NULL;2016-06-30 15:54:45.663;2016-06-30 15:54:45.663;NULL;
8458;NULL;2016-06-30 15:55:44.787;2016-06-30 15:55:44.787;NULL;
8459;NULL;2016-06-30 15:56:16.930;2016-06-30 15:56:16.930;NULL;
8460;NULL;2016-06-30 15:56:45.867;2016-06-30 15:56:45.867;NULL;
8461;NULL;2016-06-30 15:57:49.710;2016-06-30 15:57:49.710;NULL;
8462;NULL;2016-06-30 15:58:37.587;2016-06-30 15:58:37.587;NULL;
8463;NULL;2016-06-30 15:59:32.307;2016-06-30 15:59:32.307;NULL;
8464;NULL;2016-06-30 16:00:01.350;2016-06-30 16:00:01.350;NULL;
8465;NULL;2016-06-30 16:00:58.227;2016-06-30 16:00:58.227;NULL;
8466;NULL;2016-06-30 16:01:30.697;2016-06-30 16:01:30.697;NULL;
8467;NULL;2016-06-30 16:02:05.210;2016-06-30 16:02:05.210;NULL;
8468;NULL;2016-06-30 16:02:41.540;2016-06-30 16:02:41.540;NULL;
8469;NULL;2016-06-30 16:03:17.913;2016-06-30 16:03:17.913;NULL;
8470;NULL;2016-06-30 16:03:44.103;2016-06-30 16:03:44.103;NULL;
8471;NULL;2016-06-30 16:04:14.507;2016-06-30 16:04:14.507;NULL;
8472;NULL;2016-06-30 16:04:45.243;2016-06-30 16:04:45.243;NULL;
8473;NULL;2016-06-30 16:06:33.040;2016-06-30 16:06:33.040;NULL;
8474;NULL;2016-06-30 16:07:03.463;2016-06-30 16:07:03.463;NULL;
8475;NULL;2016-06-30 16:08:06.773;2016-06-30 16:08:06.773;NULL;
8476;NULL;2016-06-30 16:22:39.853;2016-06-30 16:22:39.853;NULL;
8477;NULL;2016-06-30 16:23:31.713;2016-06-30 16:23:31.713;NULL;
8478;NULL;2016-06-30 16:24:16.307;2016-06-30 16:24:16.307;NULL;
8479;NULL;2016-06-30 16:24:45.713;2016-06-30 16:24:45.713;NULL;
8480;NULL;2016-06-30 16:25:13.887;2016-06-30 16:25:13.887;NULL;
8481;NULL;2016-06-30 16:25:50.917;2016-06-30 16:25:50.917;NULL;
8482;NULL;2016-06-30 16:26:20.697;2016-06-30 16:26:20.697;NULL;
8483;NULL;2016-06-30 16:33:07.247;2016-06-30 16:33:07.247;NULL;
8485;NULL;2016-06-30 16:36:40.077;2016-06-30 16:36:40.077;NULL;
8486;NULL;2016-06-30 16:37:10.560;2016-06-30 16:37:10.560;NULL;
8487;NULL;2016-06-30 16:38:13.793;2016-06-30 16:38:13.793;NULL;
8488;NULL;2016-06-30 16:39:18.590;2016-06-30 16:39:18.590;NULL;
8490;NULL;2016-06-30 16:42:38.170;2016-06-30 16:42:38.170;NULL;
8491;NULL;2016-06-30 16:43:26.090;2016-06-30 16:43:26.090;NULL;
8492;NULL;2016-06-30 16:43:52.013;2016-06-30 16:43:52.013;NULL;
8493;NULL;2016-06-30 16:44:19.560;2016-06-30 16:44:19.560;NULL;
8494;NULL;2016-06-30 16:44:41.937;2016-06-30 16:44:41.937;NULL;
8495;NULL;2016-06-30 16:45:12.373;2016-06-30 16:45:12.373;NULL;
8496;NULL;2016-06-30 16:45:41.233;2016-06-30 16:45:41.233;NULL;
8497;NULL;2016-06-30 16:47:11.687;2016-06-30 16:47:11.687;NULL;
8498;NULL;2016-06-30 16:47:48.340;2016-06-30 16:47:48.340;NULL;
8499;NULL;2016-06-30 16:49:08.687;2016-06-30 16:49:08.687;NULL;
8500;NULL;2016-06-30 16:52:10.747;2016-06-30 16:52:10.747;NULL;
8501;NULL;2016-06-30 16:52:37.983;2016-06-30 16:52:37.983;NULL;
8502;NULL;2016-06-30 16:53:19.547;2016-06-30 16:53:19.547;NULL;
8503;NULL;2016-06-30 16:54:05.687;2016-06-30 16:54:05.687;NULL;
8504;NULL;2016-06-30 16:55:21.967;2016-06-30 16:55:21.967;NULL;
8505;NULL;2016-06-30 16:59:14.437;2016-06-30 16:59:14.437;NULL;
8506;NULL;2016-06-30 17:01:49.750;2016-06-30 17:01:49.750;NULL;
8507;NULL;2016-06-30 17:02:50.047;2016-06-30 17:02:50.047;NULL;
8508;NULL;2016-06-30 17:05:22.470;2016-06-30 17:05:22.470;NULL;
8509;NULL;2016-06-30 17:06:19.077;2016-06-30 17:06:19.077;NULL;
8510;NULL;2016-06-30 17:07:07.500;2016-06-30 17:07:07.500;NULL;
8511;NULL;2016-06-30 17:09:23.203;2016-06-30 17:09:23.203;NULL;
8512;NULL;2016-06-30 17:09:59.487;2016-06-30 17:09:59.487;NULL;
8513;NULL;2016-06-30 17:16:45.157;2016-06-30 17:16:45.157;NULL;
8514;NULL;2016-06-30 17:17:17.360;2016-06-30 17:17:17.360;NULL;
8515;NULL;2016-06-30 17:18:00.190;2016-06-30 17:18:00.190;NULL;
8516;NULL;2016-06-30 17:18:32.940;2016-06-30 17:18:32.940;NULL;
8517;NULL;2016-06-30 17:19:20.500;2016-06-30 17:19:20.500;NULL;
8518;NULL;2016-06-30 17:19:51.830;2016-06-30 17:19:51.830;NULL;
8519;NULL;2016-06-30 17:20:27.893;2016-06-30 17:20:27.893;NULL;
8520;NULL;2016-06-30 17:21:51.360;2016-06-30 17:21:51.360;NULL;
8521;NULL;2016-06-30 17:32:14.973;2016-06-30 17:32:14.973;NULL;
8524;NULL;2016-06-30 19:17:04.203;2016-06-30 19:17:04.203;NULL;
8526;NULL;2016-06-30 19:23:14.313;2016-06-30 19:23:14.313;NULL;
8527;NULL;2016-06-30 19:29:05.143;2016-06-30 19:29:05.143;NULL;
8528;NULL;2016-06-30 19:29:50.000;2016-06-30 19:29:50.000;NULL;
8529;NULL;2016-06-30 19:31:02.250;2016-06-30 19:31:02.250;NULL;
8530;NULL;2016-06-30 19:32:22.563;2016-06-30 19:32:22.563;NULL;
8532;NULL;2016-06-30 19:37:16.110;2016-06-30 19:37:16.110;NULL;
8533;NULL;2016-06-30 19:38:29.580;2016-06-30 19:38:29.580;NULL;
8535;NULL;2016-06-30 19:39:23.113;2016-06-30 19:39:23.113;NULL;
8536;NULL;2016-06-30 19:40:22.817;2016-06-30 19:40:22.817;NULL;
8537;NULL;2016-06-30 19:41:19.970;2016-06-30 19:41:19.970;NULL;
8538;NULL;2016-06-30 19:44:59.580;2016-06-30 19:44:59.580;NULL;
8539;NULL;2016-06-30 19:49:35.583;2016-06-30 19:49:35.583;NULL;
8540;NULL;2016-06-30 19:50:21.333;2016-06-30 19:50:21.333;NULL;
8541;NULL;2016-06-30 19:51:06.050;2016-06-30 19:51:06.050;NULL;
8542;NULL;2016-06-30 19:51:29.677;2016-06-30 19:51:29.677;NULL;
8543;NULL;2016-06-30 19:53:49.897;2016-06-30 19:53:49.897;NULL;
8544;NULL;2016-06-30 19:54:26.800;2016-06-30 19:54:26.800;NULL;
8545;NULL;2016-06-30 19:55:21.987;2016-06-30 19:55:21.987;NULL;
8546;NULL;2016-06-30 19:55:40.253;2016-06-30 19:55:40.253;2009-12-18;RESOLUCIÓN-RT-026-2009-MINAET
8547;NULL;2016-06-30 19:56:13.833;2016-06-30 19:56:13.833;NULL;
8548;NULL;2016-06-30 19:56:36.193;2016-06-30 19:56:36.193;NULL;
8549;NULL;2016-06-30 19:56:58.863;2016-06-30 19:56:58.863;NULL;
8550;NULL;2016-06-30 19:57:50.363;2016-06-30 19:57:50.363;NULL;
8551;NULL;2016-06-30 19:57:53.473;2016-06-30 19:57:53.473;NULL;
8552;NULL;2016-06-30 19:58:35.723;2016-06-30 19:58:35.723;NULL;
8553;NULL;2016-06-30 19:59:12.520;2016-06-30 19:59:12.520;NULL;
8554;NULL;2016-06-30 20:00:39.240;2016-06-30 20:00:39.240;NULL;
8555;NULL;2016-06-30 20:01:20.147;2016-06-30 20:01:20.147;NULL;
8556;NULL;2016-06-30 20:01:53.350;2016-06-30 20:01:53.350;NULL;
8557;NULL;2016-06-30 20:02:34.207;2016-06-30 20:02:34.207;NULL;
8558;NULL;2016-06-30 20:03:01.943;2016-06-30 20:03:01.943;NULL;
8559;NULL;2016-06-30 20:03:37.660;2016-06-30 20:03:37.660;NULL;
8560;NULL;2016-06-30 20:04:19.037;2016-06-30 20:04:19.037;NULL;
8561;NULL;2016-06-30 20:04:58.083;2016-06-30 20:04:58.083;NULL;
8562;NULL;2016-06-30 20:05:35.740;2016-06-30 20:05:35.740;NULL;
8563;NULL;2016-06-30 20:06:08.240;2016-06-30 20:06:08.240;NULL;
8564;NULL;2016-06-30 20:06:31.257;2016-06-30 20:06:31.257;NULL;
8565;NULL;2016-06-30 20:07:15.787;2016-06-30 20:07:15.787;NULL;
8566;NULL;2016-06-30 20:10:08.677;2016-06-30 20:10:08.677;NULL;
8567;NULL;2016-06-30 20:10:49.553;2016-06-30 20:10:49.553;NULL;
8568;NULL;2016-06-30 20:11:37.867;2016-06-30 20:11:37.867;NULL;
8569;NULL;2016-06-30 20:12:32.083;2016-06-30 20:12:32.083;NULL;
8570;NULL;2016-06-30 20:13:01.053;2016-06-30 20:13:01.053;NULL;
8571;NULL;2016-06-30 20:15:01.507;2016-06-30 20:15:01.507;NULL;
8573;NULL;2016-06-30 20:19:45.647;2016-06-30 20:19:45.647;NULL;
8576;NULL;2016-06-30 20:22:14.930;2016-06-30 20:22:14.930;NULL;
8578;NULL;2016-06-30 20:28:49.743;2016-06-30 20:28:49.743;NULL;
8579;NULL;2016-06-30 20:30:16.727;2016-06-30 20:30:16.727;NULL;
8581;NULL;2016-06-30 20:35:27.540;2016-06-30 20:35:27.540;NULL;
8582;NULL;2016-06-30 20:36:13.993;2016-06-30 20:36:13.993;NULL;
8583;NULL;2016-06-30 20:36:51.070;2016-06-30 20:36:51.070;NULL;
8584;NULL;2016-06-30 20:37:24.353;2016-06-30 20:37:24.353;NULL;
8585;NULL;2016-06-30 20:37:56.917;2016-06-30 20:37:56.917;NULL;
8586;NULL;2016-06-30 20:39:06.620;2016-06-30 20:39:06.620;NULL;
8587;NULL;2016-06-30 20:39:59.277;2016-06-30 20:39:59.277;NULL;
8588;NULL;2016-06-30 20:46:34.900;2016-06-30 20:46:34.900;NULL;
8589;NULL;2016-06-30 20:48:44.447;2016-06-30 20:48:44.447;NULL;
8591;NULL;2016-06-30 20:50:57.293;2016-06-30 20:50:57.293;NULL;
8592;NULL;2016-06-30 20:51:28.543;2016-06-30 20:51:28.543;NULL;
8593;NULL;2016-06-30 20:58:10.607;2016-06-30 20:58:10.607;NULL;
8594;NULL;2016-06-30 20:58:40.903;2016-06-30 20:58:40.903;NULL;
8595;NULL;2016-06-30 20:59:46.357;2016-06-30 20:59:46.357;NULL;
8596;NULL;2016-06-30 21:00:48.107;2016-06-30 21:00:48.107;NULL;
8597;NULL;2016-06-30 21:01:32.370;2016-06-30 21:01:32.370;NULL;
8598;NULL;2016-06-30 21:01:47.560;2016-06-30 21:01:47.560;NULL;
8599;NULL;2016-06-30 21:01:49.137;2016-06-30 21:01:49.137;0001-01-01;
8600;NULL;2016-06-30 21:01:54.013;2016-06-30 21:01:54.013;NULL;
8601;NULL;2016-06-30 21:02:26.637;2016-06-30 21:02:26.637;NULL;
8602;NULL;2016-06-30 21:02:43.700;2016-06-30 21:02:43.700;NULL;
8603;NULL;2016-06-30 21:03:01.980;2016-06-30 21:03:01.980;NULL;
8604;NULL;2016-06-30 21:03:35.403;2016-06-30 21:03:35.403;NULL;
8605;NULL;2016-06-30 21:03:52.480;2016-06-30 21:03:52.480;0001-01-01;
8606;NULL;2016-06-30 21:04:22.950;2016-06-30 21:04:22.950;NULL;
8607;NULL;2016-06-30 21:04:34.637;2016-06-30 21:04:34.637;0001-01-01;
8608;NULL;2016-06-30 21:05:25.577;2016-06-30 21:05:25.577;0001-01-01;
8609;NULL;2016-06-30 21:05:29.793;2016-06-30 21:05:29.793;NULL;
8611;NULL;2016-06-30 21:06:09.637;2016-06-30 21:06:09.637;0001-01-01;
8613;NULL;2016-06-30 21:06:34.857;2016-06-30 21:06:34.857;NULL;
8614;NULL;2016-06-30 21:06:55.653;2016-06-30 21:06:55.653;0001-01-01;
8615;NULL;2016-06-30 21:07:00.293;2016-06-30 21:07:00.293;NULL;
8616;NULL;2016-06-30 21:07:14.810;2016-06-30 21:07:14.810;NULL;
8617;NULL;2016-06-30 21:07:44.513;2016-06-30 21:07:44.513;NULL;
8618;NULL;2016-06-30 21:07:51.137;2016-06-30 21:07:51.137;NULL;
8619;NULL;2016-06-30 21:07:58.543;2016-06-30 21:07:58.543;0001-01-01;
8620;NULL;2016-06-30 21:08:09.403;2016-06-30 21:08:09.403;NULL;
8621;NULL;2016-06-30 21:08:37.450;2016-06-30 21:08:37.450;0001-01-01;
8622;NULL;2016-06-30 21:08:48.170;2016-06-30 21:08:48.170;NULL;
8623;NULL;2016-06-30 21:09:02.263;2016-06-30 21:09:02.263;NULL;
8624;NULL;2016-06-30 21:09:13.450;2016-06-30 21:09:13.450;0001-01-01;
8625;NULL;2016-06-30 21:09:19.137;2016-06-30 21:09:19.137;NULL;
8627;NULL;2016-06-30 21:09:52.170;2016-06-30 21:09:52.170;NULL;
8628;NULL;2016-06-30 21:09:55.437;2016-06-30 21:09:55.437;NULL;
8629;NULL;2016-06-30 21:10:06.170;2016-06-30 21:10:06.170;0001-01-01;
8630;NULL;2016-06-30 21:10:17.123;2016-06-30 21:10:17.123;NULL;
8631;NULL;2016-06-30 21:10:48.887;2016-06-30 21:10:48.887;0001-01-01;
8632;NULL;2016-06-30 21:11:21.420;2016-06-30 21:11:21.420;NULL;
8633;NULL;2016-06-30 21:11:24.840;2016-06-30 21:11:24.840;0001-01-01;
8634;NULL;2016-06-30 21:11:54.903;2016-06-30 21:11:54.903;NULL;
8635;NULL;2016-06-30 21:12:06.327;2016-06-30 21:12:06.327;0001-01-01;
8636;NULL;2016-06-30 21:12:44.950;2016-06-30 21:12:44.950;NULL;
8637;NULL;2016-06-30 21:12:46.123;2016-06-30 21:12:46.123;NULL;
8638;NULL;2016-06-30 21:13:18.873;2016-06-30 21:13:18.873;0001-01-01;
8639;NULL;2016-06-30 21:13:51.637;2016-06-30 21:13:51.637;0001-01-01;
8640;NULL;2016-06-30 21:14:00.513;2016-06-30 21:14:00.513;NULL;
8641;NULL;2016-06-30 21:14:27.717;2016-06-30 21:14:27.717;NULL;
8642;NULL;2016-06-30 21:15:00.200;2016-06-30 21:15:00.200;NULL;
8643;NULL;2016-06-30 21:15:27.950;2016-06-30 21:15:27.950;NULL;
8644;NULL;2016-06-30 21:16:07.153;2016-06-30 21:16:07.153;NULL;
8647;NULL;2016-06-30 21:18:37.937;2016-06-30 21:18:37.937;NULL;
8648;NULL;2016-06-30 21:19:16.483;2016-06-30 21:19:16.483;NULL;
8650;NULL;2016-06-30 21:19:45.263;2016-06-30 21:19:45.263;NULL;
8651;NULL;2016-06-30 21:20:12.530;2016-06-30 21:20:12.530;NULL;
8652;NULL;2016-06-30 21:20:51.437;2016-06-30 21:20:51.437;NULL;
8654;NULL;2016-06-30 21:26:43.563;2016-06-30 21:26:43.563;2009-11-16;RT-021-2009-MINAET
8656;NULL;2016-06-30 21:34:26.233;2016-06-30 21:34:26.233;0001-01-01;
8657;NULL;2016-06-30 21:46:14.237;2016-06-30 21:46:14.237;NULL;
8658;NULL;2016-06-30 21:47:04.407;2016-06-30 21:47:04.407;NULL;
8659;NULL;2016-06-30 21:47:31.517;2016-06-30 21:47:31.517;NULL;
8660;NULL;2016-06-30 21:48:38.550;2016-06-30 21:48:38.550;0001-01-01;
8661;NULL;2016-06-30 21:48:39.753;2016-06-30 21:48:39.753;NULL;
8662;NULL;2016-06-30 21:49:22.813;2016-06-30 21:49:22.813;NULL;
8663;NULL;2016-06-30 21:50:15.487;2016-06-30 21:50:15.487;NULL;
8664;NULL;2016-06-30 21:50:34.470;2016-06-30 21:50:34.470;NULL;
8665;NULL;2016-06-30 21:51:15.830;2016-06-30 21:51:15.830;NULL;
8666;NULL;2016-06-30 21:51:39.690;2016-06-30 21:51:39.690;NULL;
8667;NULL;2016-06-30 21:52:03.533;2016-06-30 21:52:03.533;NULL;
8669;NULL;2016-06-30 21:52:29.440;2016-06-30 21:52:29.440;NULL;
8670;NULL;2016-06-30 21:52:49.940;2016-06-30 21:52:49.940;NULL;
8671;NULL;2016-06-30 21:53:22.457;2016-06-30 21:53:22.457;NULL;
8672;NULL;2016-06-30 21:53:49.847;2016-06-30 21:53:49.847;NULL;
8673;NULL;2016-06-30 21:55:11.660;2016-06-30 21:55:11.660;NULL;
8674;NULL;2016-06-30 21:55:41.940;2016-06-30 21:55:41.940;NULL;
8675;NULL;2016-06-30 21:56:07.957;2016-06-30 21:56:07.957;NULL;
8676;NULL;2016-06-30 22:01:41.893;2016-06-30 22:01:41.893;NULL;
8677;NULL;2016-06-30 22:02:34.643;2016-06-30 22:02:34.643;NULL;
8678;NULL;2016-06-30 22:04:08.927;2016-06-30 22:04:08.927;0001-01-01;
8679;NULL;2016-06-30 22:05:28.940;2016-06-30 22:05:28.940;NULL;
8680;NULL;2016-06-30 22:06:25.347;2016-06-30 22:06:25.347;NULL;
8681;NULL;2016-06-30 22:07:32.880;2016-06-30 22:07:32.880;NULL;
8682;NULL;2016-06-30 22:08:24.787;2016-06-30 22:08:24.787;NULL;
8683;NULL;2016-06-30 22:09:14.647;2016-06-30 22:09:14.647;NULL;
8684;NULL;2016-06-30 22:10:24.770;2016-06-30 22:10:24.770;NULL;
8685;NULL;2016-06-30 22:50:15.180;2016-06-30 22:50:15.180;NULL;
8686;NULL;2016-06-30 22:50:43.290;2016-06-30 22:50:43.290;NULL;
8687;NULL;2016-06-30 22:51:13.900;2016-06-30 22:51:13.900;NULL;
8689;NULL;2016-06-30 22:52:35.917;2016-06-30 22:52:35.917;NULL;
8690;NULL;2016-06-30 22:53:29.650;2016-06-30 22:53:29.650;NULL;
8692;NULL;2016-06-30 22:54:55.477;2016-06-30 22:54:55.477;NULL;
8693;NULL;2016-06-30 22:55:27.477;2016-06-30 22:55:27.477;NULL;
8694;NULL;2016-06-30 22:56:13.183;2016-06-30 22:56:13.183;NULL;
8695;NULL;2016-06-30 22:56:31.167;2016-06-30 22:56:31.167;NULL;
8696;NULL;2016-06-30 22:57:04.713;2016-06-30 22:57:04.713;NULL;
8698;NULL;2016-06-30 22:58:43.370;2016-06-30 22:58:43.370;NULL;
8699;NULL;2016-06-30 22:59:08.087;2016-06-30 22:59:08.087;NULL;
8700;NULL;2016-06-30 22:59:48.230;2016-06-30 22:59:48.230;NULL;
8701;NULL;2016-06-30 23:00:31.417;2016-06-30 23:00:31.417;NULL;
8702;NULL;2016-06-30 23:00:53.947;2016-06-30 23:00:53.947;NULL;
8703;NULL;2016-06-30 23:02:06.103;2016-06-30 23:02:06.103;NULL;
8704;NULL;2016-06-30 23:02:30.150;2016-06-30 23:02:30.150;NULL;
8705;NULL;2016-06-30 23:03:21.777;2016-06-30 23:03:21.777;NULL;
8706;NULL;2016-06-30 23:03:47.667;2016-06-30 23:03:47.667;NULL;
8707;NULL;2016-06-30 23:04:16.353;2016-06-30 23:04:16.353;NULL;
8708;NULL;2016-06-30 23:04:43.213;2016-06-30 23:04:43.213;NULL;
8709;NULL;2016-06-30 23:05:39.807;2016-06-30 23:05:39.807;NULL;
8710;NULL;2016-06-30 23:06:00.887;2016-06-30 23:06:00.887;NULL;
8711;NULL;2016-06-30 23:06:36.433;2016-06-30 23:06:36.433;NULL;
8712;NULL;2016-06-30 23:07:28.607;2016-06-30 23:07:28.607;NULL;
8713;NULL;2016-06-30 23:08:23.417;2016-06-30 23:08:23.417;NULL;
8714;NULL;2016-06-30 23:09:05.760;2016-06-30 23:09:05.760;NULL;
8715;NULL;2016-06-30 23:09:32.153;2016-06-30 23:09:32.153;NULL;
8716;NULL;2016-06-30 23:10:09.807;2016-06-30 23:10:09.807;NULL;
8717;NULL;2016-06-30 23:11:34.513;2016-06-30 23:11:34.513;NULL;
8718;NULL;2016-06-30 23:11:57.217;2016-06-30 23:11:57.217;NULL;
8719;NULL;2016-06-30 23:12:26.917;2016-06-30 23:12:26.917;NULL;
8720;NULL;2016-06-30 23:12:53.730;2016-06-30 23:12:53.730;NULL;
8721;NULL;2016-06-30 23:13:12.777;2016-06-30 23:13:12.777;NULL;
8723;NULL;2016-06-30 23:13:54.683;2016-06-30 23:13:54.683;NULL;
8724;NULL;2016-06-30 23:14:19.933;2016-06-30 23:14:19.933;NULL;
8725;NULL;2016-06-30 23:14:48.167;2016-06-30 23:14:48.167;NULL;
8726;NULL;2016-06-30 23:15:09.323;2016-06-30 23:15:09.323;NULL;
8727;NULL;2016-06-30 23:16:04.060;2016-06-30 23:16:04.060;NULL;
8728;NULL;2016-06-30 23:16:55.777;2016-06-30 23:16:55.777;NULL;
8729;NULL;2016-06-30 23:17:23.060;2016-06-30 23:17:23.060;NULL;
8730;NULL;2016-06-30 23:17:45.373;2016-06-30 23:17:45.373;NULL;
8731;NULL;2016-06-30 23:18:16.420;2016-06-30 23:18:16.420;NULL;
8732;NULL;2016-06-30 23:18:56.403;2016-06-30 23:18:56.403;NULL;
8733;NULL;2016-06-30 23:19:24.810;2016-06-30 23:19:24.810;NULL;
8734;NULL;2016-06-30 23:19:45.527;2016-06-30 23:19:45.527;NULL;
8735;NULL;2016-06-30 23:20:46.340;2016-06-30 23:20:46.340;NULL;
8736;NULL;2016-06-30 23:21:09.827;2016-06-30 23:21:09.827;NULL;
8737;NULL;2016-07-01 14:22:50.167;2016-07-01 14:22:50.167;NULL;
8738;NULL;2016-07-01 14:27:46.433;2016-07-01 14:27:46.433;NULL;
8740;NULL;2016-07-01 14:37:37.433;2016-07-01 14:37:37.433;NULL;
8741;NULL;2016-07-01 14:38:23.433;2016-07-01 14:38:23.433;NULL;
8742;NULL;2016-07-01 14:41:22.997;2016-07-01 14:41:22.997;NULL;
8743;NULL;2016-07-01 14:51:15.967;2016-07-01 14:51:15.967;0001-01-01;
8744;NULL;2016-07-01 14:51:37.153;2016-07-01 14:51:37.153;NULL;
8746;NULL;2016-07-01 14:55:01.623;2016-07-01 14:55:01.623;NULL;
8747;NULL;2016-07-01 14:56:13.967;2016-07-01 14:56:13.967;NULL;
8748;NULL;2016-07-01 14:57:06.887;2016-07-01 14:57:06.887;NULL;
8749;NULL;2016-07-01 14:57:51.280;2016-07-01 14:57:51.280;NULL;
8751;NULL;2016-07-01 15:49:15.050;2016-07-01 15:49:15.050;NULL;
8753;NULL;2016-07-01 16:14:33.490;2016-07-01 16:14:33.490;0001-01-01;
8754;NULL;2016-07-01 16:18:14.710;2016-07-01 16:18:14.710;0001-01-01;
