id;numero_titulo;fecha_titulo;fecha_notificacion;causal_finalizacion;created_at;updated_at;espectrable_id;espectrable_type
14916;ACUERDO EJECUTIVO N° 027-2007 MGP;2007-04-26;NULL;no_aplica;2016-07-11 16:20:35.657;2016-07-11 16:20:35.657;13674;Espectro
14917;CONTRATO DE CONCESIÓN N° 038-2007 CNR;2007-09-14;NULL;no_aplica;2016-07-11 16:21:39.890;2016-07-11 16:21:39.890;13675;Espectro
14918;ACUERDO EJECUTIVO N° 2778-2002 MSP;2002-07-17;NULL;no_aplica;2016-07-11 16:22:48.107;2016-07-11 16:22:48.107;13676;Espectro
14919;ACUERDO EJECUTIVO N° 183-1983;1983-08-31;NULL;no_aplica;2016-07-11 16:24:49.890;2016-07-11 16:24:49.890;13677;Espectro
14920;ACUERDO EJECUTIVO N° 410-97 MSP;1996-11-28;NULL;no_aplica;2016-07-11 16:26:01.967;2016-07-11 16:26:01.967;13678;Espectro
14921;ACUERDO EJECUTIVO N° 214-1991;1991-05-31;NULL;no_aplica;2016-07-11 16:27:19.577;2016-07-11 16:27:19.577;13679;Espectro
14922;ACUERDO EJECUTIVO N° 361-1988;1988-09-19;NULL;no_aplica;2016-07-11 16:28:26.170;2016-07-11 16:28:26.170;13680;Espectro
14923;ACUERDO EJECUTIVO N°270-1982;1982-06-11;NULL;no_aplica;2016-07-11 16:33:19.437;2016-07-11 16:33:19.437;13681;Espectro
14924;ACUERDO EJECUTIVO N° 29-2006 MGP;2006-01-24;NULL;no_aplica;2016-07-11 16:34:22.280;2016-07-11 16:34:22.280;13682;Espectro
14925;ACUERDO EJECUTIVO N° 511-2008 MGP;2008-06-19;NULL;no_aplica;2016-07-11 16:36:17.890;2016-07-11 16:36:17.890;13683;Espectro
14926;ACUERDO EJECUTIVO N° 164-1987;1987-10-08;NULL;no_aplica;2016-07-11 16:37:42.610;2016-07-11 16:37:42.610;13684;Espectro
14927;ACUERDO EJECUTIVO N° 79-1991;1991-01-14;NULL;no_aplica;2016-07-11 16:38:28.890;2016-07-11 16:38:28.890;13685;Espectro
14928;ACUERDO EJECUTIVO N° 83-2005 MSP;2004-08-12;NULL;no_aplica;2016-07-11 16:39:25.173;2016-07-11 16:39:25.173;13686;Espectro
14929;ACUERDO EJECUTIVO N° 411-2004 MSP;2004-06-28;NULL;no_aplica;2016-07-11 16:41:38.033;2016-07-11 16:41:38.033;13687;Espectro
14930;ACUERDO EJECUTIVO N° 813-98 MSP;1998-05-11;NULL;no_aplica;2016-07-11 16:43:02.627;2016-07-11 16:43:02.627;13688;Espectro
14931;ACUERDO EJECUTIVO N°840-1980;1980-11-17;NULL;no_aplica;2016-07-11 16:44:38.047;2016-07-11 16:44:38.047;13689;Espectro
14932;ACUERDO EJECUTIVO N° 455-2008 MGP;2008-06-17;NULL;no_aplica;2016-07-11 16:45:22.283;2016-07-11 16:45:22.283;13690;Espectro
14933;ACUERDO EJECUTIVO N° 408-1988;1988-10-28;NULL;no_aplica;2016-07-11 16:46:48.860;2016-07-11 16:46:48.860;13691;Espectro
14934;ACUERDO EJECUTIVO N° 65-1985;1985-01-31;NULL;no_aplica;2016-07-11 16:48:00.957;2016-07-11 16:48:00.957;13692;Espectro
14935;ACUERDO EJECUTIVO N° 029-2007 CNR;2007-06-11;NULL;no_aplica;2016-07-11 16:56:53.783;2016-07-11 16:56:53.783;13693;Espectro
14936;ACUERDO EJECUTIVO N° 175-1984;1984-07-20;NULL;no_aplica;2016-07-11 17:00:17.177;2016-07-11 17:00:17.177;13694;Espectro
14937;RESOLUCIÓN N°173-2005 CNR;2005-11-11;NULL;no_aplica;2016-07-11 17:02:46.627;2016-07-11 17:02:46.627;13695;Espectro
14938;ACUERDO EJECUTIVO N° 282-1984;1984-10-26;NULL;no_aplica;2016-07-11 17:05:35.863;2016-07-11 17:05:35.863;13696;Espectro
14939;RESOLUCION N°034-2006 CNR;2006-07-07;NULL;no_aplica;2016-07-11 17:07:34.583;2016-07-11 17:07:34.583;13697;Espectro
14940;ACUERDO EJECUTIVO N° 78-1978;1978-02-01;NULL;no_aplica;2016-07-11 17:08:49.487;2016-07-11 17:08:49.487;13698;Espectro
14941;RESOLUCION N°008-2006  CNR;2006-01-30;NULL;no_aplica;2016-07-11 17:10:00.147;2016-07-11 17:10:00.147;13699;Espectro
14942;ACUERDO EJECUTIVO N° 320-1989;1989-10-04;NULL;no_aplica;2016-07-11 17:10:59.380;2016-07-11 17:10:59.380;13700;Espectro
14943;RESOLUCION N°477-2005 CNR;2005-04-26;NULL;no_aplica;2016-07-11 17:12:31.147;2016-07-11 17:12:31.147;13701;Espectro
14944;ACUERDO EJECUTIVO N° 308-1988;1988-08-22;NULL;no_aplica;2016-07-11 17:13:17.957;2016-07-11 17:13:17.957;13702;Espectro
14945;ACUERDO EJECUTIVO N°18-1978;1978-01-03;NULL;no_aplica;2016-07-11 17:18:59.583;2016-07-11 17:18:59.583;13703;Espectro
14946;ACUERDO EJECUTIVO N°398-1977;1977-08-17;NULL;no_aplica;2016-07-11 17:20:35.757;2016-07-11 17:20:35.757;13704;Espectro
14947;ACUERDO EJECUTIVO N°403-1977;1977-08-18;NULL;no_aplica;2016-07-11 17:21:49.567;2016-07-11 17:21:49.567;13705;Espectro
14948;ACUERDO EJECUTIVO N° 315-1982;1982-07-23;NULL;no_aplica;2016-07-11 17:22:52.817;2016-07-11 17:22:52.817;13706;Espectro
14949;ACUERDO EJECUTIVO N° 158-1981;1981-04-09;NULL;no_aplica;2016-07-11 17:24:17.333;2016-07-11 17:24:17.333;13707;Espectro
14950;ACUERDO EJECUTIVO N° 37-2006 MGP;2006-02-10;NULL;no_aplica;2016-07-11 17:25:11.240;2016-07-11 17:25:11.240;13708;Espectro
14951;RESOLUCION N°011-2007 CNR;2007-02-12;NULL;no_aplica;2016-07-11 17:26:41.507;2016-07-11 17:26:41.507;13709;Espectro
14952;ACUERDO EJECUTIVO N° 351-1988;1988-09-19;NULL;no_aplica;2016-07-11 17:28:17.490;2016-07-11 17:28:17.490;13710;Espectro
14953;ACUERDO EJECUTIVO N° 265-1987;1987-12-15;NULL;no_aplica;2016-07-11 17:29:16.163;2016-07-11 17:29:16.163;13711;Espectro
14954;ACUERDO EJECUTIVO N°29-1976;1976-01-12;NULL;no_aplica;2016-07-11 17:29:57.897;2016-07-11 17:29:57.897;13712;Espectro
14955;ACUERDO EJECUTIVO N°161-1984;1984-07-12;NULL;no_aplica;2016-07-11 17:30:00.663;2016-07-11 17:30:00.663;13713;Espectro
14956;ACUERDO EJECUTIVO N° 410-2008 MGP;2008-06-11;NULL;no_aplica;2016-07-11 17:31:06.147;2016-07-11 17:31:06.147;13714;Espectro
14957;ACUERDO EJECUTIVO N° 398-1978;1978-07-11;NULL;no_aplica;2016-07-11 17:32:02.350;2016-07-11 17:32:02.350;13715;Espectro
14958;ACUERDO DE GOBERNACIÓN N° 540-1978;1978-09-01;NULL;no_aplica;2016-07-11 17:32:59.507;2016-07-11 17:32:59.507;13716;Espectro
14959;ACUERDO EJECUTIVO N° 523-1981;1981-10-23;NULL;no_aplica;2016-07-11 17:33:59.117;2016-07-11 17:33:59.117;13717;Espectro
14960;ACUERDO EJECUTIVO N° 78-1991;1991-01-30;NULL;no_aplica;2016-07-11 17:35:54.070;2016-07-11 17:35:54.070;13718;Espectro
14961;ACUERDO EJECUTIVO N° 7-1992;1992-01-18;NULL;no_aplica;2016-07-11 17:36:50.180;2016-07-11 17:36:50.180;13719;Espectro
14962;ACUERDO EJECUTIVO N° 239-1991;1991-06-07;NULL;no_aplica;2016-07-11 17:38:26.960;2016-07-11 17:38:26.960;13720;Espectro
14963;ACUERDO EJECUTIVO N° 109-1989;1989-04-18;NULL;no_aplica;2016-07-11 17:39:45.883;2016-07-11 17:39:45.883;13721;Espectro
14964;ACUERDO EJECUTIVO N° 61-2006 MGP;2006-05-10;NULL;no_aplica;2016-07-11 17:40:51.773;2016-07-11 17:40:51.773;13722;Espectro
14966;ACUERDO EJECUTIVO N° 840-1978;1978-12-01;NULL;no_aplica;2016-07-11 17:45:04.273;2016-07-11 17:45:04.273;13724;Espectro
14968;ACUERDO EJECUTIVO N° 12-1982;1982-01-04;NULL;no_aplica;2016-07-11 17:47:16.900;2016-07-11 17:47:16.900;13726;Espectro
14969;RESOLUCION N°112-2005 CNR;2005-06-12;NULL;no_aplica;2016-07-11 17:48:25.900;2016-07-11 17:48:25.900;13727;Espectro
14970;RESOLUCION N°099-2005 CNR;2005-07-15;NULL;no_aplica;2016-07-11 17:49:47.713;2016-07-11 17:49:47.713;13728;Espectro
14971;ACUERDO EJECUTIVO N° 90-1987;1987-07-30;NULL;no_aplica;2016-07-11 17:50:49.463;2016-07-11 17:50:49.463;13729;Espectro
14972;RESOLUCION N°038-2005 CNR;2005-05-27;NULL;no_aplica;2016-07-11 17:53:14.447;2016-07-11 17:53:14.447;13730;Espectro
14973;ACUERDO EJECUTIVO N° 183-1987;1987-10-08;NULL;no_aplica;2016-07-11 17:54:19.917;2016-07-11 17:54:19.917;13731;Espectro
14974;RESOLUCION N°019-2006 CNR;2006-02-14;NULL;no_aplica;2016-07-11 17:55:27.073;2016-07-11 17:55:27.073;13732;Espectro
14975;RESOLUCION N° 044-2007 CNR;2007-10-10;NULL;no_aplica;2016-07-11 17:57:20.027;2016-07-11 17:57:20.027;13733;Espectro
14976;ACUERDO EJECUTIVO N° 52-1986;1986-03-14;NULL;no_aplica;2016-07-11 17:58:07.260;2016-07-11 17:58:07.260;13734;Espectro
14977;ACUERDO EJECUTIVO N° 238-1991;1991-06-04;NULL;no_aplica;2016-07-11 17:59:12.183;2016-07-11 17:59:12.183;13735;Espectro
14978;ACUERDO EJECUTIVO N° 314-1991;1991-07-29;NULL;no_aplica;2016-07-11 18:00:13.137;2016-07-11 18:00:13.137;13736;Espectro
14979;ACUERDO EJECUTIVO N° 277-1991;1991-05-31;NULL;no_aplica;2016-07-11 18:01:22.307;2016-07-11 18:01:22.307;13737;Espectro
14980;ACUERDO EJECUTIVO N° 232-1988;1988-08-16;NULL;no_aplica;2016-07-11 18:02:58.947;2016-07-11 18:02:58.947;13738;Espectro
14981;ACUERDO EJECUTIVO N° 012-2007 MGP;2007-02-14;NULL;no_aplica;2016-07-11 19:02:33.610;2016-07-11 19:02:33.610;13739;Espectro
14982;ACUERDO EJECUTIVO N° 597-1979;1979-09-27;NULL;no_aplica;2016-07-11 19:04:14.157;2016-07-11 19:04:14.157;13740;Espectro
14983;ACUERDO EJECUTIVO N° 722-1980;1980-09-18;NULL;no_aplica;2016-07-11 19:05:09.283;2016-07-11 19:05:09.283;13741;Espectro
14984;RESOLUCION N° 114-2005 CNR;2005-06-12;NULL;no_aplica;2016-07-11 19:06:10.783;2016-07-11 19:06:10.783;13742;Espectro
14985;ACUERDO EJECUTIVO N° 149-1991;1991-03-04;NULL;no_aplica;2016-07-11 19:06:58.067;2016-07-11 19:06:58.067;13743;Espectro
14986;ACUERDO EJECUTIVO N° 147-1991;1991-03-04;NULL;no_aplica;2016-07-11 19:07:57.923;2016-07-11 19:07:57.923;13744;Espectro
14987;ACUERDO EJECUTIVO N° 31-1982;1982-01-21;NULL;no_aplica;2016-07-11 19:08:44.783;2016-07-11 19:08:44.783;13745;Espectro
14988;ACUERDO EJECUTIVO N° 39-1981;1981-07-09;NULL;no_aplica;2016-07-11 19:09:47.707;2016-07-11 19:09:47.707;13746;Espectro
14989;ACUERDO EJECUTIVO N° 778-1979;1979-11-20;NULL;no_aplica;2016-07-11 19:11:10.800;2016-07-11 19:11:10.800;13747;Espectro
14990;ACUERDO EJECUTIVO N° 182-97 MSP;1997-03-13;NULL;no_aplica;2016-07-11 19:12:03.127;2016-07-11 19:12:03.127;13748;Espectro
14991;CONTRATO DE CONCESION N°009-2008-CNR;2008-05-02;NULL;no_aplica;2016-07-11 19:14:18.283;2016-07-11 19:14:18.283;13749;Espectro
14992;ACUERDO EJECUTIVO N°223-2005-MSP;2005-06-03;NULL;no_aplica;2016-07-11 19:15:43.330;2016-07-11 19:15:43.330;13750;Espectro
14993;ACUERDO EJECUTIVO N° 528-1980;1980-05-14;NULL;no_aplica;2016-07-11 19:16:01.957;2016-07-11 19:16:01.957;13751;Espectro
14994;ACUERDO EJECUTIVO N°24-2006 MGP;2005-11-18;NULL;no_aplica;2016-07-11 19:17:06.097;2016-07-11 19:17:06.097;13752;Espectro
14995;ACUERDO EJECUTIVO N° 452-1981;1981-09-09;NULL;no_aplica;2016-07-11 19:18:00.440;2016-07-11 19:18:00.440;13753;Espectro
14996;ACUERDO EJECUTIVO N°35-1982;1982-01-18;NULL;no_aplica;2016-07-11 19:18:31.083;2016-07-11 19:18:31.083;13754;Espectro
14997;ACUERDO EJECUTIVO N°290-1976;1976-07-13;NULL;no_aplica;2016-07-11 19:19:54.787;2016-07-11 19:19:54.787;13755;Espectro
14998;ACUERDO DE GOBERNACIÓN N°389-1977;1977-08-18;NULL;no_aplica;2016-07-11 19:20:15.363;2016-07-11 19:20:15.363;13756;Espectro
14999;ACUERDO DE GOBERNACIÓN N°449-1979;1979-07-12;NULL;no_aplica;2016-07-11 19:22:23.927;2016-07-11 19:22:23.927;13757;Espectro
15000;ACUERDO EJECUTIVO N° 557-1968;1968-12-07;NULL;no_aplica;2016-07-11 19:22:26.520;2016-07-11 19:22:26.520;13758;Espectro
15001;ACUERDO EJECUTIVO N° 84-2006 MGP;2006-05-30;NULL;no_aplica;2016-07-11 19:24:00.490;2016-07-11 19:24:00.490;13759;Espectro
15002;ACUERDO EJECUTIVO N° 331-97 MSP;1997-02-03;NULL;no_aplica;2016-07-11 19:25:09.177;2016-07-11 19:25:09.177;13760;Espectro
15003;ACUERDO EJECUTIVO N° 30-2006 MGP;2006-01-24;NULL;no_aplica;2016-07-11 19:25:49.677;2016-07-11 19:25:49.677;13761;Espectro
15004;ACUERDO EJECUTIVO N° 248-1980;1980-03-31;NULL;no_aplica;2016-07-11 19:27:33.770;2016-07-11 19:27:33.770;13762;Espectro
15005;ACUERDO EJECUTIVO N° 143-1989;1989-06-27;NULL;no_aplica;2016-07-11 19:29:04.863;2016-07-11 19:29:04.863;13763;Espectro
15006;ACUERDO EJECUTIVO N° 275-1987;1987-12-15;NULL;no_aplica;2016-07-11 19:31:04.037;2016-07-11 19:31:04.037;13764;Espectro
15007;ACUERDO EJECUTIVO N° 211-1991;1991-05-27;NULL;no_aplica;2016-07-11 19:35:42.803;2016-07-11 19:35:42.803;13765;Espectro
15008;ACUERDO EJECUTIVO N° 62-1983;1983-02-22;NULL;no_aplica;2016-07-11 19:36:40.210;2016-07-11 19:36:40.210;13766;Espectro
15009;ACUERDO EJECUTIVO N° 403-1988;1988-10-24;NULL;no_aplica;2016-07-11 19:37:52.007;2016-07-11 19:37:52.007;13767;Espectro
15010;ACUERDO DE GOBERNACIÓN N° 97-1980;1980-01-28;NULL;no_aplica;2016-07-11 19:38:42.193;2016-07-11 19:38:42.193;13768;Espectro
15011;ACUERDO EJECUTIVO N° 74-1991;1991-01-29;NULL;no_aplica;2016-07-11 19:39:55.600;2016-07-11 19:39:55.600;13769;Espectro
15012;ACUERDO EJECUTIVO N° 249-1984;1984-09-24;NULL;no_aplica;2016-07-11 19:41:57.427;2016-07-11 19:41:57.427;13770;Espectro
15013;ACUERDO EJECUTIVO N° 143-2008 MGP;2008-02-12;NULL;no_aplica;2016-07-11 19:45:00.443;2016-07-11 19:45:00.443;13771;Espectro
15014;ACUERDO EJECUTIVO N° 240-1991;1991-07-20;NULL;no_aplica;2016-07-11 19:45:40.070;2016-07-11 19:45:40.070;13772;Espectro
15015;ACUERDO EJECUTIVO N° 127-2006 MGP;2006-06-23;NULL;no_aplica;2016-07-11 19:46:19.727;2016-07-11 19:46:19.727;13773;Espectro
15016;ACUERDO EJECUTIVO N° 216-1980;1980-03-06;NULL;no_aplica;2016-07-11 19:47:27.303;2016-07-11 19:47:27.303;13774;Espectro
15017;ACUERDO EJECUTIVO N° 155-1984;1984-07-04;NULL;no_aplica;2016-07-11 19:48:22.697;2016-07-11 19:48:22.697;13775;Espectro
15018;ACUERDO EJECUTIVO N° 191-1992;1992-10-29;NULL;no_aplica;2016-07-11 19:50:22.413;2016-07-11 19:50:22.413;13776;Espectro
15019;ACUERDO EJECUTIVO N° 199-1989;1989-07-11;NULL;no_aplica;2016-07-11 19:51:16.070;2016-07-11 19:51:16.070;13777;Espectro
15020;CONTRATO DE CONCESION N° 086-2004 CNR;2004-10-19;NULL;no_aplica;2016-07-11 19:53:38.930;2016-07-11 19:53:38.930;13778;Espectro
15021;ACUERDO EJECUTIVO N° 366-97 MSP;1997-04-30;NULL;no_aplica;2016-07-11 19:55:09.430;2016-07-11 19:55:09.430;13779;Espectro
15022;CONTRATO DE CONCESION N° 083-2004 CNR;2004-09-14;NULL;no_aplica;2016-07-11 19:56:45.353;2016-07-11 19:56:45.353;13780;Espectro
15023;ACUERDO EJECUTIVO N° 2849-2002 MSP;2002-07-18;NULL;no_aplica;2016-07-11 19:58:29.447;2016-07-11 19:58:29.447;13781;Espectro
15024;ACUERDO EJECUTIVO N° 203-1992;1992-08-24;NULL;no_aplica;2016-07-11 20:01:27.070;2016-07-11 20:01:27.070;13782;Espectro
15025;ACUERDO EJECUTIVO N° 341-97 MSP;1996-11-28;NULL;no_aplica;2016-07-11 20:02:41.227;2016-07-11 20:02:41.227;13783;Espectro
15026;ACUERDO EJECUTIVO N° 318-1991;1991-07-11;NULL;no_aplica;2016-07-11 20:04:24.353;2016-07-11 20:04:24.353;13784;Espectro
15027;ACUERDO EJECUTIVO N° 600-1978;1978-10-03;NULL;no_aplica;2016-07-11 20:05:54.430;2016-07-11 20:05:54.430;13785;Espectro
15028;ACUERDO EJECUTIVO N° 85-1992;1992-05-28;NULL;no_aplica;2016-07-11 20:07:14.713;2016-07-11 20:07:14.713;13786;Espectro
15030;ACUERDO EJECUTIVO N° 73-1991;1991-01-14;NULL;no_aplica;2016-07-11 20:11:05.637;2016-07-11 20:11:05.637;13788;Espectro
15031;ACUERDO EJECUTIVO N° 795-1978;1978-11-17;NULL;no_aplica;2016-07-11 20:12:21.573;2016-07-11 20:12:21.573;13789;Espectro
15032;ACUERDO EJECUTIVO N° 141-2006 MGP ;2006-07-07;NULL;no_aplica;2016-07-11 20:13:05.637;2016-07-11 20:13:05.637;13790;Espectro
15033;ACUERDO EJECUTIVO N° 34-2006 MGP;2006-01-24;NULL;no_aplica;2016-07-11 20:14:37.777;2016-07-11 20:14:37.777;13791;Espectro
15034;ACUERDO EJECUTIVO N° 524-1996 MG;1996-07-15;NULL;no_aplica;2016-07-11 20:15:32.137;2016-07-11 20:15:32.137;13792;Espectro
15035;ACUERDO EJECUTIVO N° 059-2006 MGP;2006-05-10;NULL;no_aplica;2016-07-11 20:16:37.963;2016-07-11 20:16:37.963;13793;Espectro
15036;ACUERDO EJECUTIVO N° 272-1989;1989-09-29;NULL;no_aplica;2016-07-11 20:17:37.293;2016-07-11 20:17:37.293;13794;Espectro
15037;ACUERDO EJECUTIVO N° 100-2006;2006-05-31;NULL;no_aplica;2016-07-11 20:18:28.043;2016-07-11 20:18:28.043;13795;Espectro
15038;ACUERDO EJECUTIVO N° 561-1996 MG;1996-07-05;NULL;no_aplica;2016-07-11 20:19:32.073;2016-07-11 20:19:32.073;13796;Espectro
15039;ACUERDO EJECUTIVO N° 299-1991;1991-06-29;NULL;no_aplica;2016-07-11 20:20:22.857;2016-07-11 20:20:22.857;13797;Espectro
15040;ACUERDO EJECUTIVO N° 296-1991;1991-06-24;NULL;no_aplica;2016-07-11 20:21:17.293;2016-07-11 20:21:17.293;13798;Espectro
15041;ACUERDO EJECUTIVO N° 106-2006 MGP;2006-05-17;NULL;no_aplica;2016-07-11 20:22:07.107;2016-07-11 20:22:07.107;13799;Espectro
15042;ACUERDO EJECUTIVO N° 301-1991;1991-07-04;NULL;no_aplica;2016-07-11 20:23:44.307;2016-07-11 20:23:44.307;13800;Espectro
15043;ACUERDO EJECUTIVO N° 31-2007 MGP;2007-02-20;NULL;no_aplica;2016-07-11 20:24:27.637;2016-07-11 20:24:27.637;13801;Espectro
15044;ACUERDO EJECUTIVO N° 404-97 MSP;1997-02-14;NULL;no_aplica;2016-07-11 20:25:10.653;2016-07-11 20:25:10.653;13802;Espectro
15045;ACUERDO EJECUTIVO N° 98-1970;1970-05-27;NULL;no_aplica;2016-07-11 20:25:49.120;2016-07-11 20:25:49.120;13803;Espectro
15046;ACUERDO EJECUTIVO N° 129-2006 MGP;2006-06-23;NULL;no_aplica;2016-07-11 20:26:30.700;2016-07-11 20:26:30.700;13804;Espectro
15047;ACUERDO EJECUTIVO N° 448-2008 MGP;2008-06-17;NULL;no_aplica;2016-07-11 20:27:09.730;2016-07-11 20:27:09.730;13805;Espectro
15048;ACUERDO EJECUTIVO N° 274-2008 MGP;2008-06-18;NULL;no_aplica;2016-07-11 20:27:59.433;2016-07-11 20:27:59.433;13806;Espectro
15049;ACUERDO EJECUTIVO N° 29-1990;1990-01-05;NULL;no_aplica;2016-07-11 20:28:50.340;2016-07-11 20:28:50.340;13807;Espectro
15050;ACUERDO EJECUTIVO N° 074-2006;2006-05-17;NULL;no_aplica;2016-07-11 20:30:09.653;2016-07-11 20:30:09.653;13808;Espectro
15051;ACUERDO EJECUTIVO N° 33-1991;1991-01-18;NULL;no_aplica;2016-07-11 20:30:55.513;2016-07-11 20:30:55.513;13809;Espectro
15052;ACUERDO EJECUTIVO N° 198-1992;1992-10-22;NULL;no_aplica;2016-07-11 20:32:11.480;2016-07-11 20:32:11.480;13810;Espectro
15053;ACUERDO EJECUTIVO N° 398-1991;1991-10-29;NULL;no_aplica;2016-07-11 20:33:12.997;2016-07-11 20:33:12.997;13811;Espectro
15054;ACUERDO EJECUTIVO N° 380-2005 MSP;2005-08-26;NULL;no_aplica;2016-07-11 20:34:49.513;2016-07-11 20:34:49.513;13812;Espectro
15055;ACUERDO EJECUTIVO N° 63-2008 MGP;2007-12-17;NULL;no_aplica;2016-07-11 20:36:04.310;2016-07-11 20:36:04.310;13813;Espectro
15056;ACUERDO EJECUTIVO N° 276-2008 MGP;2008-04-18;NULL;no_aplica;2016-07-11 20:38:17.937;2016-07-11 20:38:17.937;13814;Espectro
15057;ACUERDO EJECUTIVO N° 54-2006 MGP;2006-05-11;NULL;no_aplica;2016-07-11 20:39:21.060;2016-07-11 20:39:21.060;13815;Espectro
15058;ACUERDO EJECUTIVO N° 149-1993;1993-09-27;NULL;no_aplica;2016-07-11 20:39:59.827;2016-07-11 20:39:59.827;13816;Espectro
15059;ACUERDO EJECUTIVO N° 677-196 MG;1996-06-08;NULL;no_aplica;2016-07-11 20:40:45.857;2016-07-11 20:40:45.857;13817;Espectro
15060;ACUERDO EJECUTIVO N° 120-2006 MGP;2006-05-17;NULL;no_aplica;2016-07-11 20:41:23.137;2016-07-11 20:41:23.137;13818;Espectro
15061;ACUERDO EJECUTIVO N° 010-2006 MGP;2006-01-06;NULL;no_aplica;2016-07-11 20:42:20.780;2016-07-11 20:42:20.780;13819;Espectro
15062;ACUERDO DE GOBERNACIÓN N° 450-1990;1991-12-23;NULL;no_aplica;2016-07-11 20:42:49.187;2016-07-11 20:42:49.187;13820;Espectro
15063;ACUERDO EJECUTIVO N° 151-2005 MSP;2005-03-31;NULL;no_aplica;2016-07-11 20:43:57.403;2016-07-11 20:43:57.403;13821;Espectro
15064;ACUERDO EJECUTIVO N° 117-1991;1991-02-18;NULL;no_aplica;2016-07-11 20:44:36.687;2016-07-11 20:44:36.687;13822;Espectro
15065;ACUERDO EJECUTIVO N° 158-1993;1993-09-21;NULL;no_aplica;2016-07-11 20:46:09.953;2016-07-11 20:46:09.953;13823;Espectro
15066;ACUERDO EJECUTIVO N° 192-2008 MGP;2008-04-08;NULL;no_aplica;2016-07-11 20:46:54.187;2016-07-11 20:46:54.187;13824;Espectro
15067;ACUERDO EJECUTIVO N° 135-2006 MGP;2006-07-03;NULL;no_aplica;2016-07-11 20:47:45.920;2016-07-11 20:47:45.920;13825;Espectro
15068;ACUERDO EJECUTIVO N° 53-1993;1993-02-23;NULL;no_aplica;2016-07-11 20:48:32.547;2016-07-11 20:48:32.547;13826;Espectro
15069;ACUERDO EJECUTIVO N° 476-2008 MGP;2008-06-13;NULL;no_aplica;2016-07-11 20:49:20.483;2016-07-11 20:49:20.483;13827;Espectro
15070;ACUERDO DE GOBERNACIÓN N° 155-1983;1983-07-27;NULL;no_aplica;2016-07-11 20:50:30.670;2016-07-11 20:50:30.670;13828;Espectro
15071;ACUERDO EJECUTIVO N° 622-1980;1980-07-28;NULL;no_aplica;2016-07-11 20:51:32.797;2016-07-11 20:51:32.797;13829;Espectro
15072;ACUERDO EJECUTIVO N° 286-1990;1990-11-26;NULL;no_aplica;2016-07-11 20:54:44.483;2016-07-11 20:54:44.483;13830;Espectro
15073;ACUERDO EJECUTIVO N°217-1992;1992-09-29;NULL;no_aplica;2016-07-11 20:55:39.063;2016-07-11 20:55:39.063;13831;Espectro
15074;CONTRATO DE CONCESIÓN N°001-2006 CNR;2006-02-07;NULL;no_aplica;2016-07-11 20:56:18.920;2016-07-11 20:56:18.920;13832;Espectro
15075;ACUERDO EJECUTIVO N° 452-1981;1981-09-09;NULL;no_aplica;2016-07-11 20:57:07.157;2016-07-11 20:57:07.157;13833;Espectro
15076;ACUERDO EJECUTIVO N° 144-1972;1972-04-13;NULL;no_aplica;2016-07-11 20:58:12.890;2016-07-11 20:58:12.890;13834;Espectro
15077;ACUERDO EJECUTIVO N° 553-97 MSP;1997-06-30;NULL;no_aplica;2016-07-11 20:58:59.890;2016-07-11 20:58:59.890;13835;Espectro
15079;ACUERDO EJECUTIVO N° 264-1976;1976-06-24;NULL;no_aplica;2016-07-11 21:01:49.000;2016-07-11 21:01:49.000;13837;Espectro
15080;RESOLUCION N°032-2006 CNR;2006-06-05;NULL;no_aplica;2016-07-11 21:02:44.313;2016-07-11 21:02:44.313;13838;Espectro
15081;RESOLUCION N°010-2008 CNR;2008-06-02;NULL;no_aplica;2016-07-11 21:03:41.627;2016-07-11 21:03:41.627;13839;Espectro
15082;RESOLUCION N°154-2005 CNR;2005-08-10;NULL;no_aplica;2016-07-11 21:05:10.047;2016-07-11 21:05:10.047;13840;Espectro
15083;ACUERDO EJECUTIVO N° 402-2008 MGP;2008-05-30;NULL;no_aplica;2016-07-11 21:06:11.220;2016-07-11 21:06:11.220;13841;Espectro
15084;ACUERDO EJECUTIVO N° 117-1982;1982-03-09;NULL;no_aplica;2016-07-11 21:07:08.140;2016-07-11 21:07:08.140;13842;Espectro
15085;RESOLUCION N°147-2005 CNR;2005-07-11;NULL;no_aplica;2016-07-11 21:08:08.767;2016-07-11 21:08:08.767;13843;Espectro
15086;ACUERDO EJECUTIVO N° 414-2008 MGP;2008-06-02;NULL;no_aplica;2016-07-11 21:09:08.297;2016-07-11 21:09:08.297;13844;Espectro
15087;RESOLUCION N°130-2006 CNR;2006-01-24;NULL;no_aplica;2016-07-11 21:10:15.767;2016-07-11 21:10:15.767;13845;Espectro
15088;ACUERDO EJECUTIVO N°50-2006-MGP;2006-05-11;NULL;no_aplica;2016-07-11 21:11:20.313;2016-07-11 21:11:20.313;13846;Espectro
15089;RESOLUCION N°115-2005 CNR;2005-07-11;NULL;no_aplica;2016-07-11 21:11:32.987;2016-07-11 21:11:32.987;13847;Espectro
15090;RESOLUCION N°159-2005 CNR;2005-10-20;NULL;no_aplica;2016-07-11 21:12:34.220;2016-07-11 21:12:34.220;13848;Espectro
15091;CONTRATO DE CONCESIÓN N°043-2008-CNR;2008-06-20;NULL;no_aplica;2016-07-11 21:12:39.783;2016-07-11 21:12:39.783;13849;Espectro
